,race_name,driverRef,driverst_points,driverst_position,driverst_wins,css_points,css_position,css_wins,constructorRef,result_grid,q1,q2,q3,driver_circuit_avg_result_point_before_race,driver_circuit_avg_pitstops_before_race,driver_avg_finish_pos_prior,is_podium,driver_podium_rate_prior,driver_avg_finish_last_3,driver_experience_races,driver_experience_at_circuit,constructor_avg_finish_prior,is_home_gp,avg_temp,avg_windspeed,avg_precip,avg_humidity
436,Azerbaijan Grand Prix,ocon,4.0,13,0,8.0,6,0,alpine,0,102.622,101.798,101.798,10.0,1.0,8.78048780487805,0,0.024390243902439,9.666666666666666,41,1,8.820512820512821,0,22.35,13.0,0.0,52.5
437,Azerbaijan Grand Prix,stroll,27.0,8,0,87.0,2,0,aston_martin,9,102.524,101.576,101.61099999999999,16.0,1.0,10.829268292682928,0,0.0,6.0,41,1,9.845528455284551,0,22.35,13.0,0.0,52.5
438,Azerbaijan Grand Prix,gasly,4.0,14,0,8.0,6,0,alpine,17,104.85300000000001,104.85300000000001,104.85300000000001,4.0,2.0,9.707317073170731,0,0.024390243902439,10.333333333333334,41,2,9.689655172413794,0,22.35,13.0,0.0,52.5
439,Azerbaijan Grand Prix,leclerc,28.0,6,0,62.0,4,0,ferrari,1,101.269,101.037,100.203,4.0,3.0,5.05,1,0.3,4.333333333333333,40,1,5.260504201680672,0,22.35,13.0,0.0,52.5
440,Azerbaijan Grand Prix,norris,10.0,9,0,14.0,5,0,mclaren,7,102.154,101.485,101.281,7.0,2.0,7.613636363636363,0,0.1136363636363636,13.333333333333334,44,2,8.642857142857142,0,22.35,13.0,0.0,52.5
441,Azerbaijan Grand Prix,russell,28.0,7,0,76.0,3,0,mercedes,11,102.07300000000001,101.654,101.654,3.0,2.0,7.925,0,0.225,5.333333333333333,40,1,4.728,0,22.35,13.0,0.0,52.5
442,Azerbaijan Grand Prix,albon,1.0,17,0,1.0,10,0,williams,12,102.17099999999999,101.818,101.818,12.0,2.0,12.61111111111111,0,0.0,12.666666666666666,18,1,12.6,0,22.35,13.0,0.0,52.5
443,Azerbaijan Grand Prix,tsunoda,2.0,16,0,2.0,9,0,alphatauri,8,102.23400000000001,101.569,101.581,10.0,2.5,12.216216216216216,0,0.0,10.666666666666666,37,2,11.073170731707316,0,22.35,13.0,0.0,52.5
444,Azerbaijan Grand Prix,piastri,4.0,11,0,14.0,5,0,mclaren,10,102.455,101.636,101.61099999999999,11.0,1.0,11.5,0,0.0,11.5,2,0,7.5625,0,22.35,13.0,0.0,52.5
445,Azerbaijan Grand Prix,sargeant,0.0,19,0,1.0,10,0,williams,14,102.24199999999999,102.39500000000001,102.39500000000001,0.0,0.0,14.666666666666666,0,0.0,14.666666666666666,3,0,13.372727272727271,0,22.35,13.0,0.0,52.5
446,Miami Grand Prix,hamilton,56.0,4,0,96.0,3,0,mercedes,13,87.846,87.975,87.975,6.0,1.0,4.108695652173913,0,0.5869565217391305,4.333333333333333,46,1,4.108695652173913,0,23.9,12.7,0.0,70.0
447,Miami Grand Prix,alonso,75.0,3,0,102.0,2,0,aston_martin,2,88.179,87.09700000000001,87.202,11.0,1.0,8.317073170731707,1,0.0975609756097561,3.333333333333333,41,1,3.25,0,23.9,12.7,0.0,70.0
448,Miami Grand Prix,hulkenberg,6.0,11,0,8.0,7,0,haas,12,87.945,87.90299999999999,87.90299999999999,15.0,1.0,13.333333333333334,0,0.0,12.0,6,0,12.75,0,23.9,12.7,0.0,70.0
449,Miami Grand Prix,perez,105.0,2,2,224.0,1,5,red_bull,1,87.713,87.328,86.84100000000001,4.0,2.0,5.0,1,0.4318181818181818,2.333333333333333,44,1,5.0,0,23.9,12.7,0.0,70.0
450,Miami Grand Prix,bottas,4.0,13,0,6.0,8,0,alfa,10,87.864,87.564,87.564,7.0,1.0,8.256410256410257,0,0.282051282051282,15.666666666666666,39,1,11.853658536585366,0,23.9,12.7,0.0,70.0
451,Miami Grand Prix,kevin_magnussen,2.0,17,0,8.0,7,0,haas,4,87.809,87.673,87.767,16.0,2.0,13.181818181818182,0,0.0,13.333333333333334,22,1,12.71875,0,23.9,12.7,0.0,70.0
452,Miami Grand Prix,max_verstappen,119.0,1,3,224.0,1,5,red_bull,9,87.363,86.814,86.814,1.0,1.0,2.272727272727273,1,0.8863636363636364,1.6666666666666667,44,1,4.508064516129032,0,23.9,12.7,0.0,70.0
453,Miami Grand Prix,sainz,44.0,5,0,78.0,4,0,ferrari,3,87.686,87.148,87.349,3.0,1.0,5.380952380952381,0,0.3095238095238095,7.666666666666667,42,1,5.380952380952381,0,23.9,12.7,0.0,70.0
454,Miami Grand Prix,ocon,6.0,12,0,14.0,6,0,alpine,8,87.872,87.444,87.935,8.0,1.0,8.928571428571429,0,0.0238095238095238,12.333333333333334,42,1,8.89873417721519,0,23.9,12.7,0.0,70.0
455,Miami Grand Prix,stroll,27.0,8,0,102.0,2,0,aston_martin,18,88.476,88.476,88.476,10.0,1.0,10.738095238095235,0,0.0,5.666666666666667,42,1,9.82258064516129,0,23.9,12.7,0.0,70.0
456,Miami Grand Prix,gasly,8.0,10,0,14.0,6,0,alpine,5,88.061,87.612,87.786,8.0,1.0,9.80952380952381,0,0.0238095238095238,12.0,42,0,9.726495726495726,0,23.9,12.7,0.0,70.0
457,Miami Grand Prix,leclerc,34.0,7,0,78.0,4,0,ferrari,7,87.713,86.964,87.861,2.0,1.0,5.0,0,0.3170731707317073,4.0,41,1,5.241666666666666,0,23.9,12.7,0.0,70.0
458,Miami Grand Prix,norris,10.0,9,0,14.0,5,0,mclaren,16,88.394,88.394,88.394,17.0,1.0,7.644444444444445,0,0.1111111111111111,10.666666666666666,45,0,8.647058823529411,0,23.9,12.7,0.0,70.0
459,Miami Grand Prix,russell,40.0,6,0,96.0,3,0,mercedes,6,88.086,87.743,87.804,5.0,1.0,7.926829268292683,0,0.2195121951219512,6.333333333333333,41,1,4.753968253968254,0,23.9,12.7,0.0,70.0
460,Miami Grand Prix,albon,1.0,18,0,1.0,10,0,williams,11,88.23400000000001,87.795,87.795,9.0,1.0,12.578947368421051,0,0.0,11.666666666666666,19,1,12.583333333333334,0,23.9,12.7,0.0,70.0
461,Miami Grand Prix,tsunoda,2.0,16,0,2.0,9,0,alphatauri,17,88.429,88.429,88.429,12.0,2.0,12.157894736842104,0,0.0,10.333333333333334,38,1,11.060240963855422,0,23.9,12.7,0.0,70.0
462,Miami Grand Prix,zhou,2.0,15,0,6.0,8,0,alfa,14,88.18,88.09100000000001,88.09100000000001,16.0,1.0,12.85,0,0.0,12.666666666666666,20,0,12.505154639175258,0,23.9,12.7,0.0,70.0
463,Miami Grand Prix,de_vries,0.0,20,0,2.0,9,0,alphatauri,15,88.325,88.395,88.395,0.0,0.0,13.0,0,0.0,14.333333333333334,4,0,11.470588235294118,0,23.9,12.7,0.0,70.0
464,Miami Grand Prix,piastri,4.0,14,0,14.0,5,0,mclaren,19,88.48400000000001,88.48400000000001,88.48400000000001,19.0,1.0,11.333333333333334,0,0.0,11.333333333333334,3,0,7.589147286821706,0,23.9,12.7,0.0,70.0
465,Miami Grand Prix,sargeant,0.0,19,0,1.0,10,0,williams,20,88.577,88.577,88.577,0.0,0.0,15.0,0,0.0,16.0,4,0,13.396396396396396,1,23.9,12.7,0.0,70.0
466,Monaco Grand Prix,hamilton,69.0,4,0,119.0,3,0,mercedes,5,72.872,72.156,71.725,7.5,2.5,4.148936170212766,0,0.574468085106383,4.666666666666667,47,2,4.148936170212766,0,23.2,5.05,0.15,66.5
467,Monaco Grand Prix,alonso,93.0,3,0,120.0,2,0,aston_martin,2,72.886,72.107,71.449,10.0,1.5,8.19047619047619,1,0.119047619047619,3.333333333333333,42,2,3.2,0,23.2,5.05,0.15,66.5
468,Monaco Grand Prix,hulkenberg,6.0,12,0,8.0,7,0,haas,18,73.279,73.279,73.279,0.0,0.0,13.571428571428571,0,0.0,13.0,7,0,13.2,0,23.2,5.05,0.15,66.5
469,Monaco Grand Prix,perez,105.0,2,2,249.0,1,6,red_bull,20,73.85,73.85,73.85,2.5,2.0,4.933333333333334,0,0.4444444444444444,2.6666666666666665,45,2,4.933333333333334,0,23.2,5.05,0.15,66.5
470,Monaco Grand Prix,bottas,4.0,14,0,6.0,8,0,alfa,15,73.038,72.625,72.625,9.0,2.0,8.375,0,0.275,14.0,40,1,11.88095238095238,0,23.2,5.05,0.15,66.5
471,Monaco Grand Prix,max_verstappen,144.0,1,4,249.0,1,6,red_bull,1,72.386,71.908,71.365,2.0,2.0,2.2444444444444445,1,0.8888888888888888,1.3333333333333333,45,2,4.48,0,23.2,5.05,0.15,66.5
472,Monaco Grand Prix,sainz,48.0,6,0,90.0,4,0,ferrari,4,72.717,72.21000000000001,71.63,2.0,1.5,5.372093023255814,0,0.3023255813953488,7.333333333333333,43,2,5.372093023255814,0,23.2,5.05,0.15,66.5
473,Monaco Grand Prix,ocon,21.0,9,0,35.0,5,0,alpine,3,72.967,72.248,71.553,10.5,1.5,8.930232558139535,1,0.0232558139534883,12.666666666666666,43,2,8.9,0,23.2,5.05,0.15,66.5
474,Monaco Grand Prix,gasly,14.0,10,0,35.0,5,0,alpine,7,73.033,72.169,71.93299999999999,8.5,2.0,9.767441860465116,0,0.0232558139534883,11.666666666666666,43,2,9.71186440677966,0,23.2,5.05,0.15,66.5
475,Monaco Grand Prix,leclerc,42.0,7,0,90.0,4,0,ferrari,6,72.912,72.103,71.471,4.0,3.0,5.047619047619048,0,0.3095238095238095,5.666666666666667,42,1,5.256198347107438,1,23.2,5.05,0.15,66.5
476,Monaco Grand Prix,norris,12.0,11,0,17.0,6,0,mclaren,10,72.877,72.377,72.254,4.5,2.5,7.8478260869565215,0,0.108695652173913,10.666666666666666,46,2,8.744186046511627,0,23.2,5.05,0.15,66.5
477,Monaco Grand Prix,russell,50.0,5,0,119.0,3,0,mercedes,8,72.769,72.151,71.964,9.5,1.5,7.833333333333333,0,0.2142857142857142,5.333333333333333,42,2,4.748031496062992,0,23.2,5.05,0.15,66.5
478,Monaco Grand Prix,albon,1.0,18,0,1.0,10,0,williams,13,72.706,72.527,72.527,14.0,2.0,12.65,0,0.0,12.0,20,0,12.62162162162162,0,23.2,5.05,0.15,66.5
479,Monaco Grand Prix,tsunoda,2.0,16,0,2.0,9,0,alphatauri,9,72.642,72.249,72.082,16.5,2.5,12.128205128205128,0,0.0,10.333333333333334,39,2,11.05952380952381,0,23.2,5.05,0.15,66.5
480,Monaco Grand Prix,zhou,2.0,15,0,6.0,8,0,alfa,19,73.523,73.523,73.523,16.0,2.0,13.0,0,0.0,12.666666666666666,21,1,12.540816326530612,0,23.2,5.05,0.15,66.5
481,Monaco Grand Prix,de_vries,0.0,19,0,2.0,9,0,alphatauri,12,73.054,72.428,72.428,0.0,0.0,14.0,0,0.0,15.666666666666666,5,0,11.533980582524272,0,23.2,5.05,0.15,66.5
482,Monaco Grand Prix,piastri,5.0,13,0,17.0,6,0,mclaren,11,73.006,72.395,72.395,10.0,1.0,13.25,0,0.0,12.666666666666666,4,0,7.676923076923077,0,23.2,5.05,0.15,66.5
483,Monaco Grand Prix,sargeant,0.0,20,0,1.0,10,0,williams,16,73.113,73.113,73.113,18.0,3.0,16.0,0,0.0,17.333333333333332,5,0,13.455357142857142,0,23.2,5.05,0.15,66.5
484,Spanish Grand Prix,hamilton,87.0,4,0,152.0,2,0,mercedes,4,72.937,72.999,72.818,3.0,2.5,4.145833333333333,1,0.5625,5.333333333333333,48,2,4.145833333333333,0,21.75,10.0,0.0,70.5
485,Spanish Grand Prix,alonso,99.0,3,0,134.0,3,0,aston_martin,8,73.747,73.098,73.507,13.0,2.5,8.046511627906977,0,0.1395348837209302,3.0,43,2,3.0,1,21.75,10.0,0.0,70.5
486,Spanish Grand Prix,hulkenberg,6.0,12,0,8.0,7,0,haas,7,73.42,73.283,73.229,15.0,3.0,14.0,0,0.0,16.333333333333332,8,0,13.833333333333334,0,21.75,10.0,0.0,70.5
487,Spanish Grand Prix,perez,117.0,2,2,287.0,1,7,red_bull,11,73.874,73.334,73.334,3.5,2.5,5.173913043478261,0,0.4347826086956521,6.333333333333333,46,2,5.173913043478261,0,21.75,10.0,0.0,70.5
488,Spanish Grand Prix,bottas,4.0,14,0,8.0,8,0,alfa,16,73.977,73.977,73.977,4.5,2.0,8.439024390243903,0,0.2682926829268293,14.0,41,2,11.86046511627907,0,21.75,10.0,0.0,70.5
489,Spanish Grand Prix,kevin_magnussen,2.0,17,0,8.0,7,0,haas,17,74.042,74.042,74.042,17.0,2.0,13.043478260869565,0,0.0,13.333333333333334,23,1,12.676923076923076,0,21.75,10.0,0.0,70.5
490,Spanish Grand Prix,max_verstappen,170.0,1,5,287.0,1,7,red_bull,1,73.615,72.76,72.272,1.5,2.5,2.217391304347826,1,0.8913043478260869,1.3333333333333333,46,2,4.4523809523809526,0,21.75,10.0,0.0,70.5
491,Spanish Grand Prix,sainz,58.0,6,0,100.0,4,0,ferrari,2,73.411,72.78999999999999,72.734,5.5,2.5,5.431818181818182,0,0.2954545454545454,6.0,44,2,5.431818181818182,1,21.75,10.0,0.0,70.5
492,Spanish Grand Prix,ocon,25.0,9,0,40.0,5,0,alpine,6,73.43299999999999,73.001,73.083,8.0,2.0,8.795454545454545,0,0.0454545454545454,9.0,44,2,8.82716049382716,0,21.75,10.0,0.0,70.5
493,Spanish Grand Prix,stroll,35.0,8,0,134.0,3,0,aston_martin,5,73.766,73.082,72.994,13.0,2.5,10.767441860465116,0,0.0,7.666666666666667,43,2,9.84,0,21.75,10.0,0.0,70.5
494,Spanish Grand Prix,gasly,15.0,10,0,40.0,5,0,alpine,10,73.471,73.186,72.816,11.5,2.5,9.704545454545457,0,0.0227272727272727,9.666666666666666,44,2,9.6890756302521,0,21.75,10.0,0.0,70.5
495,Spanish Grand Prix,leclerc,42.0,7,0,100.0,4,0,ferrari,19,74.07900000000001,74.07900000000001,74.07900000000001,4.0,2.0,5.069767441860465,0,0.3023255813953488,5.333333333333333,43,1,5.262295081967213,0,21.75,10.0,0.0,70.5
496,Spanish Grand Prix,norris,12.0,11,0,17.0,6,0,mclaren,3,73.295,72.776,72.792,8.0,2.5,7.872340425531915,0,0.1063829787234042,11.666666666666666,47,2,8.74712643678161,0,21.75,10.0,0.0,70.5
497,Spanish Grand Prix,russell,65.0,5,0,152.0,2,0,mercedes,12,73.326,73.447,73.447,8.5,2.5,7.767441860465116,1,0.2093023255813953,5.666666666666667,43,2,4.75,0,21.75,10.0,0.0,70.5
498,Spanish Grand Prix,albon,1.0,18,0,1.0,10,0,williams,18,74.063,74.063,74.063,18.0,4.0,12.714285714285714,0,0.0,13.333333333333334,21,1,12.657894736842104,0,21.75,10.0,0.0,70.5
499,Spanish Grand Prix,tsunoda,2.0,16,0,2.0,9,0,alphatauri,15,73.862,74.477,74.477,10.0,3.0,12.2,0,0.0,12.0,40,1,11.105882352941176,0,21.75,10.0,0.0,70.5
500,Spanish Grand Prix,zhou,4.0,15,0,8.0,8,0,alfa,13,73.67699999999999,73.521,73.521,9.0,2.0,13.0,0,0.0,12.666666666666666,22,0,12.545454545454543,0,21.75,10.0,0.0,70.5
501,Spanish Grand Prix,de_vries,0.0,19,0,2.0,9,0,alphatauri,14,73.581,74.083,74.083,0.0,0.0,13.666666666666666,0,0.0,15.0,6,0,11.538461538461538,0,21.75,10.0,0.0,70.5
502,Spanish Grand Prix,piastri,5.0,13,0,17.0,6,0,mclaren,9,73.691,73.059,73.682,13.0,2.0,12.6,0,0.0,13.333333333333334,5,0,7.694656488549619,0,21.75,10.0,0.0,70.5
503,Spanish Grand Prix,sargeant,0.0,20,0,1.0,10,0,williams,20,74.699,74.699,74.699,20.0,2.0,16.333333333333332,0,0.0,18.0,6,0,13.49557522123894,0,21.75,10.0,0.0,70.5
504,Canadian Grand Prix,hamilton,102.0,4,0,167.0,2,0,mercedes,3,81.554,80.426,87.627,3.0,2.0,4.1020408163265305,1,0.5714285714285714,4.0,49,1,4.1020408163265305,0,19.15,10.6,0.0,62.5
505,Canadian Grand Prix,alonso,117.0,3,0,154.0,3,0,aston_martin,2,81.481,79.776,87.286,9.0,2.0,8.022727272727273,1,0.1363636363636363,4.0,44,1,3.571428571428572,0,19.15,10.6,0.0,62.5
506,Canadian Grand Prix,hulkenberg,6.0,13,0,8.0,8,0,haas,5,82.73,80.305,87.102,15.0,2.0,14.11111111111111,0,0.0,15.666666666666666,9,0,14.0,0,19.15,10.6,0.0,62.5
507,Canadian Grand Prix,perez,126.0,2,2,321.0,1,8,red_bull,12,82.151,80.959,80.959,0.0,0.0,5.148936170212766,0,0.425531914893617,7.333333333333333,47,0,5.148936170212766,0,19.15,10.6,0.0,62.5
508,Canadian Grand Prix,bottas,5.0,15,0,9.0,7,0,alfa,14,82.332,81.821,81.821,7.0,1.0,8.69047619047619,0,0.2619047619047619,14.333333333333334,42,1,12.022727272727272,0,19.15,10.6,0.0,62.5
509,Canadian Grand Prix,kevin_magnussen,2.0,18,0,8.0,8,0,haas,13,82.351,81.678,81.678,17.0,1.0,13.25,0,0.0,13.666666666666666,24,1,12.757575757575758,0,19.15,10.6,0.0,62.5
510,Canadian Grand Prix,max_verstappen,195.0,1,6,321.0,1,8,red_bull,1,80.851,79.092,85.858,1.0,2.0,2.191489361702128,1,0.8936170212765957,1.0,47,1,4.425196850393701,0,19.15,10.6,0.0,62.5
511,Canadian Grand Prix,sainz,68.0,5,0,122.0,4,0,ferrari,11,82.248,79.856,89.294,2.0,2.0,5.422222222222223,0,0.2888888888888888,6.0,45,1,5.422222222222223,0,19.15,10.6,0.0,62.5
512,Canadian Grand Prix,ocon,29.0,9,0,44.0,5,0,alpine,6,82.114,80.406,87.945,6.0,2.0,8.777777777777779,0,0.0444444444444444,6.666666666666667,45,1,8.817073170731707,0,19.15,10.6,0.0,62.5
513,Canadian Grand Prix,stroll,37.0,8,0,154.0,3,0,aston_martin,16,82.67699999999999,81.48400000000001,81.48400000000001,10.0,1.0,10.659090909090908,0,0.0,8.333333333333334,44,1,9.80952380952381,1,19.15,10.6,0.0,62.5
514,Canadian Grand Prix,gasly,15.0,10,0,44.0,5,0,alpine,15,82.886,82.886,82.886,14.0,2.0,9.71111111111111,0,0.0222222222222222,8.333333333333334,45,1,9.691666666666666,0,19.15,10.6,0.0,62.5
515,Canadian Grand Prix,leclerc,54.0,7,0,122.0,4,0,ferrari,10,81.843,80.615,80.615,5.0,1.0,5.204545454545454,0,0.2954545454545454,8.0,44,1,5.308943089430894,0,19.15,10.6,0.0,62.5
516,Canadian Grand Prix,norris,12.0,11,0,17.0,6,0,mclaren,7,81.998,79.34700000000001,88.04599999999999,15.0,2.0,8.0625,0,0.1041666666666666,14.333333333333334,48,1,8.840909090909092,0,19.15,10.6,0.0,62.5
517,Canadian Grand Prix,albon,7.0,12,0,7.0,9,0,williams,9,81.938,78.725,78.725,13.0,2.0,12.863636363636363,0,0.0,14.666666666666666,22,1,12.743589743589745,0,19.15,10.6,0.0,62.5
518,Canadian Grand Prix,tsunoda,2.0,17,0,2.0,10,0,alphatauri,19,82.746,82.746,82.746,14.0,2.0,12.195121951219512,0,0.0,12.666666666666666,41,0,11.116279069767442,0,19.15,10.6,0.0,62.5
519,Canadian Grand Prix,zhou,4.0,16,0,9.0,7,0,alfa,20,83.342,83.342,83.342,8.0,2.0,12.826086956521738,0,0.0,12.666666666666666,23,1,12.51,0,19.15,10.6,0.0,62.5
520,Canadian Grand Prix,de_vries,0.0,19,0,2.0,10,0,alphatauri,17,83.137,83.137,83.137,0.0,0.0,13.714285714285714,0,0.0,14.666666666666666,7,0,11.561904761904762,0,19.15,10.6,0.0,62.5
521,Canadian Grand Prix,piastri,5.0,14,0,17.0,6,0,mclaren,8,82.19,79.65899999999999,91.349,11.0,2.0,12.666666666666666,0,0.0,14.0,6,0,7.734848484848484,0,19.15,10.6,0.0,62.5
522,Austrian Grand Prix,hamilton,106.0,4,0,178.0,2,0,mercedes,5,65.673,65.188,64.819,3.0,2.0,4.08,0,0.58,3.0,50,3,4.08,0,23.5,9.65,0.0,44.5
523,Austrian Grand Prix,alonso,131.0,3,0,175.0,3,0,aston_martin,7,65.655,65.181,64.911,9.666666666666666,1.6666666666666667,7.888888888888889,0,0.1555555555555555,3.6666666666666665,45,3,3.375,0,23.5,9.65,0.0,44.5
524,Austrian Grand Prix,perez,148.0,2,2,377.0,1,9,red_bull,15,65.17699999999999,126.688,126.688,5.0,1.5,5.166666666666667,1,0.4166666666666667,8.666666666666666,48,2,5.166666666666667,0,23.5,9.65,0.0,44.5
525,Austrian Grand Prix,bottas,5.0,15,0,9.0,8,0,alfa,14,65.763,65.68,65.68,5.333333333333333,1.3333333333333333,8.720930232558139,0,0.2558139534883721,13.333333333333334,43,3,11.977777777777778,0,23.5,9.65,0.0,44.5
526,Austrian Grand Prix,kevin_magnussen,2.0,18,0,11.0,7,0,haas,0,65.971,65.971,65.971,8.0,2.0,13.4,0,0.0,15.0,25,1,12.82089552238806,0,23.5,9.65,0.0,44.5
527,Austrian Grand Prix,max_verstappen,229.0,1,7,377.0,1,9,red_bull,1,65.116,64.951,64.391,1.3333333333333333,2.0,2.1666666666666665,1,0.8958333333333334,1.0,48,3,4.3984375,0,23.5,9.65,0.0,44.5
528,Austrian Grand Prix,sainz,82.0,5,0,154.0,4,0,ferrari,3,65.339,64.975,64.581,5.5,1.0,5.413043478260869,0,0.2826086956521739,6.0,46,2,5.413043478260869,0,23.5,9.65,0.0,44.5
529,Austrian Grand Prix,ocon,31.0,9,0,47.0,5,0,alpine,12,65.729,65.453,65.453,9.5,1.5,8.76086956521739,0,0.0434782608695652,6.333333333333333,46,2,8.80722891566265,0,23.5,9.65,0.0,44.5
530,Austrian Grand Prix,stroll,44.0,8,0,175.0,3,0,aston_martin,6,65.71,65.121,64.893,11.333333333333334,1.6666666666666667,10.622222222222222,0,0.0,9.0,45,3,9.803149606299211,0,23.5,9.65,0.0,44.5
531,Austrian Grand Prix,gasly,16.0,11,0,47.0,5,0,alpine,9,65.515,65.30799999999999,65.17,12.0,2.0,9.76086956521739,0,0.0217391304347826,9.666666666666666,46,2,9.710743801652892,0,23.5,9.65,0.0,44.5
532,Austrian Grand Prix,leclerc,72.0,6,0,154.0,4,0,ferrari,2,65.577,65.087,64.439,5.333333333333333,2.0,5.177777777777778,1,0.2888888888888888,7.0,45,3,5.298387096774194,0,23.5,9.65,0.0,44.5
533,Austrian Grand Prix,norris,24.0,10,0,29.0,6,0,mclaren,4,65.617,65.038,64.658,5.0,1.3333333333333333,8.16326530612245,0,0.1020408163265306,13.0,49,3,8.887640449438202,0,23.5,9.65,0.0,44.5
534,Austrian Grand Prix,russell,72.0,7,0,178.0,2,0,mercedes,11,65.686,65.428,65.428,7.5,1.5,7.659090909090909,0,0.2272727272727272,4.0,44,2,4.736434108527132,0,23.5,9.65,0.0,44.5
535,Austrian Grand Prix,albon,7.0,13,0,7.0,9,0,williams,10,65.673,65.387,65.82300000000001,12.0,2.0,12.608695652173912,0,0.0,12.333333333333334,23,1,12.6,0,23.5,9.65,0.0,44.5
536,Austrian Grand Prix,tsunoda,2.0,17,0,2.0,10,0,alphatauri,16,65.784,65.784,65.784,12.666666666666666,1.6666666666666667,12.238095238095235,0,0.0,13.666666666666666,42,3,11.149425287356324,0,23.5,9.65,0.0,44.5
537,Austrian Grand Prix,zhou,4.0,16,0,9.0,8,0,alfa,17,65.818,65.818,65.818,14.0,2.0,12.958333333333334,0,0.0,12.666666666666666,24,1,12.544554455445544,0,23.5,9.65,0.0,44.5
538,Austrian Grand Prix,de_vries,0.0,20,0,2.0,10,0,alphatauri,0,65.974,65.974,65.974,0.0,0.0,14.25,0,0.0,14.666666666666666,8,0,11.62264150943396,0,23.5,9.65,0.0,44.5
539,Austrian Grand Prix,piastri,5.0,14,0,29.0,6,0,mclaren,13,65.68299999999999,65.605,65.605,16.0,4.0,12.428571428571429,0,0.0,11.333333333333334,7,0,7.7593984962406015,0,23.5,9.65,0.0,44.5
540,Austrian Grand Prix,sargeant,0.0,19,0,7.0,9,0,williams,18,65.94800000000001,65.94800000000001,65.94800000000001,13.0,3.0,16.857142857142858,0,0.0,19.33333333333333,7,0,13.552631578947368,0,23.5,9.65,0.0,44.5
541,British Grand Prix,hamilton,121.0,4,0,203.0,2,0,mercedes,7,89.41499999999999,88.545,87.211,2.0,2.5,4.15686274509804,1,0.5686274509803921,4.333333333333333,51,2,4.15686274509804,1,21.2,19.25,0.1,55.0
542,British Grand Prix,alonso,137.0,3,0,181.0,3,0,aston_martin,9,89.949,88.368,87.65899999999999,6.0,2.5,7.826086956521739,0,0.1521739130434782,4.666666666666667,46,2,3.555555555555556,0,21.2,19.25,0.1,55.0
543,British Grand Prix,hulkenberg,9.0,14,0,11.0,8,0,haas,11,89.60300000000001,88.896,88.896,13.0,2.0,14.2,0,0.0,15.666666666666666,10,0,14.125,0,21.2,19.25,0.1,55.0
544,British Grand Prix,perez,156.0,2,2,411.0,1,10,red_bull,15,89.968,89.968,89.968,9.0,3.5,5.122448979591836,0,0.4285714285714285,4.333333333333333,49,2,5.122448979591836,0,21.2,19.25,0.1,55.0
545,British Grand Prix,bottas,5.0,15,0,9.0,9,0,alfa,20,89.798,89.798,89.798,3.0,2.0,8.863636363636363,0,0.25,14.666666666666666,44,1,12.043478260869565,0,21.2,19.25,0.1,55.0
546,British Grand Prix,max_verstappen,255.0,1,8,411.0,1,10,red_bull,1,89.428,87.702,86.72,7.0,4.0,2.142857142857143,1,0.8979591836734694,1.0,49,1,4.372093023255814,0,21.2,19.25,0.1,55.0
547,British Grand Prix,sainz,83.0,5,0,157.0,4,0,ferrari,5,89.865,88.265,87.148,3.5,2.5,5.425531914893617,0,0.2765957446808511,5.333333333333333,47,2,5.425531914893617,0,21.2,19.25,0.1,55.0
548,British Grand Prix,stroll,44.0,8,0,181.0,3,0,aston_martin,12,89.44800000000001,88.935,88.935,9.5,2.5,10.58695652173913,0,0.0,8.0,46,2,9.796875,0,21.2,19.25,0.1,55.0
549,British Grand Prix,gasly,16.0,12,0,47.0,6,0,alpine,10,89.533,88.751,87.689,11.0,3.0,9.76595744680851,0,0.0212765957446808,10.666666666666666,47,1,9.71311475409836,0,21.2,19.25,0.1,55.0
550,British Grand Prix,leclerc,74.0,7,0,157.0,4,0,ferrari,4,89.143,88.361,87.136,3.0,2.0,5.108695652173913,0,0.3043478260869565,5.666666666666667,46,2,5.272,0,21.2,19.25,0.1,55.0
551,British Grand Prix,norris,42.0,9,0,59.0,5,0,mclaren,2,88.917,88.042,86.961,5.0,2.5,8.08,1,0.1,11.333333333333334,50,2,8.833333333333334,1,21.2,19.25,0.1,55.0
552,British Grand Prix,russell,82.0,6,0,203.0,2,0,mercedes,6,89.412,88.782,87.155,12.0,2.0,7.644444444444445,0,0.2222222222222222,5.0,45,1,4.753846153846154,1,21.2,19.25,0.1,55.0
553,British Grand Prix,albon,11.0,13,0,11.0,7,0,williams,8,89.46600000000001,88.06700000000001,87.53,8.0,1.0,12.541666666666666,0,0.0,11.333333333333334,24,0,12.560975609756095,0,21.2,19.25,0.1,55.0
554,British Grand Prix,tsunoda,2.0,17,0,2.0,10,0,alphatauri,16,90.025,90.025,90.025,12.0,2.5,12.395348837209305,0,0.0,15.0,43,2,11.238636363636363,0,21.2,19.25,0.1,55.0
555,British Grand Prix,zhou,4.0,16,0,9.0,9,0,alfa,17,90.123,90.123,90.123,15.0,3.0,12.92,0,0.0,12.333333333333334,25,0,12.53921568627451,0,21.2,19.25,0.1,55.0
556,British Grand Prix,de_vries,0.0,20,0,2.0,10,0,alphatauri,18,90.513,90.513,90.513,0.0,0.0,14.555555555555555,0,0.0,16.333333333333332,9,0,11.67289719626168,0,21.2,19.25,0.1,55.0
